"x","y","pwprob"
"G_46","G_66",0.944
"G_46","G_67",0.94125
"G_46","G_68",0.871625
"G_46","G_69",0.937625
"G_46","G_70",0.91375
"G_46","G_71",0.88675
"G_46","G_72",0.88725
"G_46","G_73",0.688125
"G_46","G_74",0.925375
"G_46","G_75",0.91775
"G_46","G_77",0.916875
"G_46","G_78",0.877375
"G_46","G_82",0.930375
"G_46","G_83",0.9175
"G_46","G_84",0.900875
"G_46","G_85",0.9445
"G_46","G_86",0.959625
"G_46","G_87",0.93825
"G_46","G_88",0.93775
"G_46","G_89",0.79075
"G_46","G_90",0.914125
"G_46","G_91",0.8785
"G_46","G_92",0.947375
"G_46","G_93",0.292375
"G_46","G_97",0.951875
"G_46","G_98",0.920125
"G_47","G_48",0.917375
"G_47","G_49",0.708125
"G_47","G_50",0.19725
"G_47","G_51",0.522375
"G_47","G_52",0.621875
"G_47","G_54",0.877125
"G_47","G_56",0.892
"G_47","G_57",0.925375
"G_47","G_59",0.9145
"G_47","G_60",0.899
"G_47","G_61",0.9245
"G_47","G_62",0.9175
"G_47","G_63",0.715625
"G_47","G_64",0.84225
"G_47","G_65",0.937625
"G_47","G_66",0.937375
"G_47","G_67",0.9215
"G_47","G_68",0.82825
"G_47","G_69",0.923875
"G_47","G_70",0.90025
"G_47","G_71",0.80875
"G_47","G_72",0.86475
"G_47","G_73",0.449
"G_47","G_74",0.9155
"G_47","G_75",0.9065
"G_47","G_77",0.90875
"G_47","G_78",0.86475
"G_47","G_82",0.91525
"G_47","G_83",0.915375
"G_47","G_84",0.87075
"G_47","G_85",0.926
"G_47","G_86",0.936
"G_47","G_87",0.9165
"G_47","G_88",0.913
"G_47","G_89",0.6345
"G_47","G_90",0.885375
"G_47","G_91",0.797625
"G_47","G_92",0.93225
"G_47","G_93",0.186
"G_47","G_97",0.93375
"G_47","G_98",0.901625
"G_48","G_49",0.164375
"G_48","G_50",0.12425
"G_48","G_51",0.117375
"G_48","G_52",0.09925
"G_48","G_54",0.3925
"G_48","G_56",0.43125
"G_48","G_57",0.762625
"G_48","G_59",0.6595
"G_48","G_60",0.61125
"G_48","G_61",0.86875
"G_48","G_62",0.55575
"G_48","G_63",0.169625
"G_48","G_64",0.2055
"G_48","G_65",0.50675
"G_48","G_66",0.629875
"G_48","G_67",0.750875
"G_48","G_68",0.131625
"G_48","G_69",0.53825
"G_48","G_70",0.22225
"G_48","G_71",0.275875
"G_48","G_72",0.3215
"G_48","G_73",0.16475
"G_48","G_74",0.823625
"G_48","G_75",0.611125
"G_48","G_77",0.6535
"G_48","G_78",0.61025
"G_48","G_82",0.745875
"G_48","G_83",0.86775
"G_48","G_84",0.513
"G_48","G_85",0.74825
"G_48","G_86",0.8865
"G_48","G_87",0.89825
"G_48","G_88",0.6285
"G_48","G_89",0.183
"G_48","G_90",0.5255
"G_48","G_91",0.3065
"G_48","G_92",0.744375
"G_48","G_93",0.08875
"G_48","G_97",0.87025
"G_48","G_98",0.25475
"G_49","G_50",0.14675
"G_49","G_51",0.360125
"G_49","G_52",0.394375
"G_49","G_54",0.807
"G_49","G_56",0.81825
"G_49","G_57",0.919625
"G_49","G_59",0.8475
"G_49","G_60",0.83025
"G_49","G_61",0.88375
"G_49","G_62",0.87225
"G_49","G_63",0.515625
"G_49","G_64",0.667125
"G_49","G_65",0.862125
"G_49","G_66",0.882375
"G_49","G_67",0.906625
"G_49","G_68",0.5925
"G_49","G_69",0.863375
"G_49","G_70",0.75175
"G_49","G_71",0.674625
"G_49","G_72",0.763
"G_49","G_73",0.308375
"G_49","G_74",0.88175
"G_49","G_75",0.871
"G_49","G_77",0.86775
"G_49","G_78",0.804125
"G_49","G_82",0.87575
"G_49","G_83",0.86275
"G_49","G_84",0.799125
"G_49","G_85",0.871
"G_49","G_86",0.90825
"G_49","G_87",0.903625
"G_49","G_88",0.85725
"G_49","G_89",0.49925
"G_49","G_90",0.804125
"G_49","G_91",0.68175
"G_49","G_92",0.91225
"G_49","G_93",0.13
"G_49","G_97",0.892625
"G_49","G_98",0.790875
"G_50","G_51",0.820375
"G_50","G_52",0.83375
"G_50","G_54",0.858375
"G_50","G_56",0.85875
"G_50","G_57",0.9225
"G_50","G_59",0.865625
"G_50","G_60",0.86225
"G_50","G_61",0.887875
"G_50","G_62",0.91325
"G_50","G_63",0.85975
"G_50","G_64",0.85675
"G_50","G_65",0.886875
"G_50","G_66",0.908125
"G_50","G_67",0.903875
"G_50","G_68",0.834375
"G_50","G_69",0.883125
"G_50","G_70",0.864375
"G_50","G_71",0.85875
"G_50","G_72",0.84725
"G_50","G_73",0.813375
"G_50","G_74",0.885125
"G_50","G_75",0.881
"G_50","G_77",0.89025
"G_50","G_78",0.823
"G_50","G_82",0.88375
"G_50","G_83",0.8745
"G_50","G_84",0.842
"G_50","G_85",0.874875
"G_50","G_86",0.90775
"G_50","G_87",0.9065
"G_50","G_88",0.879125
"G_50","G_89",0.812125
"G_50","G_90",0.86825
"G_50","G_91",0.8605
"G_50","G_92",0.9205
"G_50","G_93",0.520875
"G_50","G_97",0.88925
"G_50","G_98",0.859
"G_51","G_52",0.57025
"G_51","G_54",0.839875
"G_51","G_56",0.852875
"G_51","G_57",0.9085
"G_51","G_59",0.876125
"G_51","G_60",0.8675
"G_51","G_61",0.89825
"G_51","G_62",0.888125
"G_51","G_63",0.668
"G_51","G_64",0.77425
"G_51","G_65",0.899125
"G_51","G_66",0.908875
"G_51","G_67",0.891
"G_51","G_68",0.72975
"G_51","G_69",0.88425
"G_51","G_70",0.836125
"G_51","G_71",0.7615
"G_51","G_72",0.8185
"G_51","G_73",0.4265
"G_51","G_74",0.873875
"G_51","G_75",0.876
"G_51","G_77",0.855875
"G_51","G_78",0.832125
"G_51","G_82",0.887
"G_51","G_83",0.8835
"G_51","G_84",0.82875
"G_51","G_85",0.8855
"G_51","G_86",0.904375
"G_51","G_87",0.89175
"G_51","G_88",0.894375
"G_51","G_89",0.609
"G_51","G_90",0.854125
"G_51","G_91",0.749875
"G_51","G_92",0.9085
"G_51","G_93",0.16625
"G_51","G_97",0.905875
"G_51","G_98",0.845125
"G_52","G_54",0.85925
"G_52","G_56",0.868
"G_52","G_57",0.910625
"G_52","G_59",0.887
"G_52","G_60",0.868
"G_52","G_61",0.902625
"G_52","G_62",0.898
"G_52","G_63",0.6215
"G_52","G_64",0.755125
"G_52","G_65",0.917875
"G_52","G_66",0.918375
"G_52","G_67",0.903375
"G_52","G_68",0.732125
"G_52","G_69",0.90275
"G_52","G_70",0.86075
"G_52","G_71",0.760875
"G_52","G_72",0.834625
"G_52","G_73",0.363375
"G_52","G_74",0.8865
"G_52","G_75",0.899125
"G_52","G_77",0.874
"G_52","G_78",0.83125
"G_52","G_82",0.88925
"G_52","G_83",0.8825
"G_52","G_84",0.8455
"G_52","G_85",0.896125
"G_52","G_86",0.916
"G_52","G_87",0.9065
"G_52","G_88",0.894375
"G_52","G_89",0.575375
"G_52","G_90",0.857125
"G_52","G_91",0.752875
"G_52","G_92",0.9195
"G_52","G_93",0.152125
"G_52","G_97",0.90725
"G_52","G_98",0.867625
"G_54","G_56",0.56125
"G_54","G_57",0.86425
"G_54","G_59",0.7575
"G_54","G_60",0.69775
"G_54","G_61",0.89425
"G_54","G_62",0.66525
"G_54","G_63",0.222875
"G_54","G_64",0.2795
"G_54","G_65",0.633
"G_54","G_66",0.73275
"G_54","G_67",0.830875
"G_54","G_68",0.157125
"G_54","G_69",0.676125
"G_54","G_70",0.269125
"G_54","G_71",0.3285
"G_54","G_72",0.4175
"G_54","G_73",0.186375
"G_54","G_74",0.861625
"G_54","G_75",0.723875
"G_54","G_77",0.721875
"G_54","G_78",0.6905
"G_54","G_82",0.842375
"G_54","G_83",0.8775
"G_54","G_84",0.618875
"G_54","G_85",0.828875
"G_54","G_86",0.9015
"G_54","G_87",0.909375
"G_54","G_88",0.733
"G_54","G_89",0.23475
"G_54","G_90",0.619625
"G_54","G_91",0.375125
"G_54","G_92",0.819625
"G_54","G_93",0.110625
"G_54","G_97",0.902875
"G_54","G_98",0.30875
"G_56","G_57",0.854625
"G_56","G_59",0.741875
"G_56","G_60",0.6745
"G_56","G_61",0.900875
"G_56","G_62",0.631375
"G_56","G_63",0.206375
"G_56","G_64",0.24275
"G_56","G_65",0.592375
"G_56","G_66",0.712625
"G_56","G_67",0.818
"G_56","G_68",0.12675
"G_56","G_69",0.6285
"G_56","G_70",0.234375
"G_56","G_71",0.2915
"G_56","G_72",0.349875
"G_56","G_73",0.181
"G_56","G_74",0.85475
"G_56","G_75",0.697875
"G_56","G_77",0.700125
"G_56","G_78",0.66575
"G_56","G_82",0.82725
"G_56","G_83",0.880125
"G_56","G_84",0.574875
"G_56","G_85",0.814625
"G_56","G_86",0.9115
"G_56","G_87",0.90575
"G_56","G_88",0.7095
"G_56","G_89",0.210625
"G_56","G_90",0.594375
"G_56","G_91",0.34375
"G_56","G_92",0.807625
"G_56","G_93",0.09625
"G_56","G_97",0.9005
"G_56","G_98",0.251125
"G_57","G_59",0.466625
"G_57","G_60",0.416875
"G_57","G_61",0.8065
"G_57","G_62",0.18725
"G_57","G_63",0.105625
"G_57","G_64",0.10625
"G_57","G_65",0.1845
"G_57","G_66",0.35625
"G_57","G_67",0.503625
"G_57","G_68",0.073625
"G_57","G_69",0.188875
"G_57","G_70",0.078
"G_57","G_71",0.1005
"G_57","G_72",0.131875
"G_57","G_73",0.10825
"G_57","G_74",0.707125
"G_57","G_75",0.252875
"G_57","G_77",0.457125
"G_57","G_78",0.433
"G_57","G_82",0.582625
"G_57","G_83",0.83125
"G_57","G_84",0.32775
"G_57","G_85",0.555
"G_57","G_86",0.813
"G_57","G_87",0.840875
"G_57","G_88",0.45375
"G_57","G_89",0.10225
"G_57","G_90",0.319875
"G_57","G_91",0.1805
"G_57","G_92",0.56525
"G_57","G_93",0.072625
"G_57","G_97",0.86775
"G_57","G_98",0.081125
"G_59","G_60",0.45275
"G_59","G_61",0.838125
"G_59","G_62",0.339
"G_59","G_63",0.162375
"G_59","G_64",0.1615
"G_59","G_65",0.31775
"G_59","G_66",0.448125
"G_59","G_67",0.560375
"G_59","G_68",0.110875
"G_59","G_69",0.333375
"G_59","G_70",0.169875
"G_59","G_71",0.198
"G_59","G_72",0.213
"G_59","G_73",0.16075
"G_59","G_74",0.743
"G_59","G_75",0.38625
"G_59","G_77",0.510375
"G_59","G_78",0.464125
"G_59","G_82",0.61375
"G_59","G_83",0.864625
"G_59","G_84",0.38425
"G_59","G_85",0.591625
"G_59","G_86",0.83175
"G_59","G_87",0.9135
"G_59","G_88",0.4985
"G_59","G_89",0.1555
"G_59","G_90",0.398875
"G_59","G_91",0.225875
"G_59","G_92",0.6165
"G_59","G_93",0.089625
"G_59","G_97",0.89
"G_59","G_98",0.186
"G_60","G_61",0.84025
"G_60","G_62",0.396375
"G_60","G_63",0.201125
"G_60","G_64",0.209625
"G_60","G_65",0.374
"G_60","G_66",0.49975
"G_60","G_67",0.596375
"G_60","G_68",0.138
"G_60","G_69",0.400125
"G_60","G_70",0.21525
"G_60","G_71",0.255625
"G_60","G_72",0.2635
"G_60","G_73",0.174
"G_60","G_74",0.725
"G_60","G_75",0.44075
"G_60","G_77",0.550125
"G_60","G_78",0.482625
"G_60","G_82",0.61625
"G_60","G_83",0.8615
"G_60","G_84",0.428625
"G_60","G_85",0.621875
"G_60","G_86",0.827375
"G_60","G_87",0.90525
"G_60","G_88",0.520875
"G_60","G_89",0.1635
"G_60","G_90",0.44075
"G_60","G_91",0.28
"G_60","G_92",0.6315
"G_60","G_93",0.113625
"G_60","G_97",0.8865
"G_60","G_98",0.242125
"G_61","G_62",0.14225
"G_61","G_63",0.126
"G_61","G_64",0.104125
"G_61","G_65",0.134
"G_61","G_66",0.18075
"G_61","G_67",0.20025
"G_61","G_68",0.086875
"G_61","G_69",0.127125
"G_61","G_70",0.119125
"G_61","G_71",0.10125
"G_61","G_72",0.095375
"G_61","G_73",0.1405
"G_61","G_74",0.339375
"G_61","G_75",0.1335
"G_61","G_77",0.19325
"G_61","G_78",0.13575
"G_61","G_82",0.2025
"G_61","G_83",0.770375
"G_61","G_84",0.121
"G_61","G_85",0.197625
"G_61","G_86",0.414875
"G_61","G_87",0.847125
"G_61","G_88",0.18175
"G_61","G_89",0.095875
"G_61","G_90",0.139875
"G_61","G_91",0.125
"G_61","G_92",0.2565
"G_61","G_93",0.08025
"G_61","G_97",0.751375
"G_61","G_98",0.107375
"G_62","G_63",0.153125
"G_62","G_64",0.18725
"G_62","G_65",0.45225
"G_62","G_66",0.61275
"G_62","G_67",0.765625
"G_62","G_68",0.111125
"G_62","G_69",0.494
"G_62","G_70",0.141
"G_62","G_71",0.215625
"G_62","G_72",0.287
"G_62","G_73",0.12175
"G_62","G_74",0.8015
"G_62","G_75",0.593125
"G_62","G_77",0.658625
"G_62","G_78",0.614
"G_62","G_82",0.75175
"G_62","G_83",0.84875
"G_62","G_84",0.521125
"G_62","G_85",0.74075
"G_62","G_86",0.873625
"G_62","G_87",0.864125
"G_62","G_88",0.619
"G_62","G_89",0.177375
"G_62","G_90",0.49975
"G_62","G_91",0.283125
"G_62","G_92",0.745
"G_62","G_93",0.083875
"G_62","G_97",0.866125
"G_62","G_98",0.183
"G_63","G_64",0.64975
"G_63","G_65",0.85725
"G_63","G_66",0.868125
"G_63","G_67",0.879375
"G_63","G_68",0.58125
"G_63","G_69",0.85575
"G_63","G_70",0.719
"G_63","G_71",0.66925
"G_63","G_72",0.749
"G_63","G_73",0.296625
"G_63","G_74",0.860625
"G_63","G_75",0.865375
"G_63","G_77",0.84775
"G_63","G_78",0.79475
"G_63","G_82",0.854625
"G_63","G_83",0.849
"G_63","G_84",0.780375
"G_63","G_85",0.86125
"G_63","G_86",0.908125
"G_63","G_87",0.881625
"G_63","G_88",0.835875
"G_63","G_89",0.471875
"G_63","G_90",0.79725
"G_63","G_91",0.669375
"G_63","G_92",0.8835
"G_63","G_93",0.1255
"G_63","G_97",0.87675
"G_63","G_98",0.77625
"G_64","G_65",0.82425
"G_64","G_66",0.862625
"G_64","G_67",0.88675
"G_64","G_68",0.36725
"G_64","G_69",0.836125
"G_64","G_70",0.577625
"G_64","G_71",0.538625
"G_64","G_72",0.642625
"G_64","G_73",0.219625
"G_64","G_74",0.87875
"G_64","G_75",0.842375
"G_64","G_77",0.8125
"G_64","G_78",0.777375
"G_64","G_82",0.8695
"G_64","G_83",0.8825
"G_64","G_84",0.7435
"G_64","G_85",0.8695
"G_64","G_86",0.914625
"G_64","G_87",0.908625
"G_64","G_88",0.83075
"G_64","G_89",0.37
"G_64","G_90",0.76225
"G_64","G_91",0.546875
"G_64","G_92",0.875
"G_64","G_93",0.12625
"G_64","G_97",0.91575
"G_64","G_98",0.634125
"G_65","G_66",0.651
"G_65","G_67",0.787875
"G_65","G_68",0.096125
"G_65","G_69",0.547625
"G_65","G_70",0.167375
"G_65","G_71",0.24975
"G_65","G_72",0.291375
"G_65","G_73",0.144625
"G_65","G_74",0.84125
"G_65","G_75",0.638375
"G_65","G_77",0.659
"G_65","G_78",0.61975
"G_65","G_82",0.777
"G_65","G_83",0.84925
"G_65","G_84",0.531875
"G_65","G_85",0.770625
"G_65","G_86",0.881875
"G_65","G_87",0.884
"G_65","G_88",0.64775
"G_65","G_89",0.1505
"G_65","G_90",0.53275
"G_65","G_91",0.2795
"G_65","G_92",0.76425
"G_65","G_93",0.073375
"G_65","G_97",0.8595
"G_65","G_98",0.193375
"G_66","G_67",0.6385
"G_66","G_68",0.08025
"G_66","G_69",0.373375
"G_66","G_70",0.140125
"G_66","G_71",0.1865
"G_66","G_72",0.221
"G_66","G_73",0.116125
"G_66","G_74",0.762875
"G_66","G_75",0.46225
"G_66","G_77",0.5525
"G_66","G_78",0.51425
"G_66","G_82",0.65225
"G_66","G_83",0.834625
"G_66","G_84",0.4135
"G_66","G_85",0.639875
"G_66","G_86",0.84775
"G_66","G_87",0.8655
"G_66","G_88",0.52775
"G_66","G_89",0.130625
"G_66","G_90",0.425625
"G_66","G_91",0.225
"G_66","G_92",0.65525
"G_66","G_93",0.07175
"G_66","G_97",0.846625
"G_66","G_98",0.166125
"G_67","G_68",0.081375
"G_67","G_69",0.2145
"G_67","G_70",0.1045
"G_67","G_71",0.12575
"G_67","G_72",0.15175
"G_67","G_73",0.11525
"G_67","G_74",0.694125
"G_67","G_75",0.291375
"G_67","G_77",0.461
"G_67","G_78",0.414875
"G_67","G_82",0.560625
"G_67","G_83",0.841375
"G_67","G_84",0.3185
"G_67","G_85",0.531
"G_67","G_86",0.8025
"G_67","G_87",0.85725
"G_67","G_88",0.44
"G_67","G_89",0.107875
"G_67","G_90",0.313125
"G_67","G_91",0.1905
"G_67","G_92",0.571875
"G_67","G_93",0.0825
"G_67","G_97",0.863
"G_67","G_98",0.093625
"G_68","G_69",0.9035
"G_68","G_70",0.729125
"G_68","G_71",0.644625
"G_68","G_72",0.78675
"G_68","G_73",0.242875
"G_68","G_74",0.905375
"G_68","G_75",0.908625
"G_68","G_77",0.87125
"G_68","G_78",0.82575
"G_68","G_82",0.908375
"G_68","G_83",0.90775
"G_68","G_84",0.822375
"G_68","G_85",0.902
"G_68","G_86",0.925625
"G_68","G_87",0.91575
"G_68","G_88",0.886875
"G_68","G_89",0.44325
"G_68","G_90",0.831
"G_68","G_91",0.656
"G_68","G_92",0.91925
"G_68","G_93",0.144875
"G_68","G_97",0.930125
"G_68","G_98",0.808375
"G_69","G_70",0.148875
"G_69","G_71",0.223875
"G_69","G_72",0.266
"G_69","G_73",0.14625
"G_69","G_74",0.8255
"G_69","G_75",0.59375
"G_69","G_77",0.668
"G_69","G_78",0.6075
"G_69","G_82",0.763125
"G_69","G_83",0.857125
"G_69","G_84",0.496125
"G_69","G_85",0.7605
"G_69","G_86",0.89075
"G_69","G_87",0.88975
"G_69","G_88",0.637625
"G_69","G_89",0.157875
"G_69","G_90",0.511375
"G_69","G_91",0.28
"G_69","G_92",0.749
"G_69","G_93",0.087625
"G_69","G_97",0.86475
"G_69","G_98",0.16525
"G_70","G_71",0.487125
"G_70","G_72",0.615
"G_70","G_73",0.180875
"G_70","G_74",0.8825
"G_70","G_75",0.865
"G_70","G_77",0.809625
"G_70","G_78",0.76275
"G_70","G_82",0.868
"G_70","G_83",0.868
"G_70","G_84",0.73275
"G_70","G_85",0.867875
"G_70","G_86",0.9115
"G_70","G_87",0.908625
"G_70","G_88",0.807125
"G_70","G_89",0.316375
"G_70","G_90",0.73625
"G_70","G_91",0.51025
"G_70","G_92",0.883625
"G_70","G_93",0.101
"G_70","G_97",0.889875
"G_70","G_98",0.5985
"G_71","G_72",0.586375
"G_71","G_73",0.227
"G_71","G_74",0.873625
"G_71","G_75",0.810125
"G_71","G_77",0.8145
"G_71","G_78",0.7525
"G_71","G_82",0.843875
"G_71","G_83",0.869375
"G_71","G_84",0.685
"G_71","G_85",0.841625
"G_71","G_86",0.925375
"G_71","G_87",0.904125
"G_71","G_88",0.781875
"G_71","G_89",0.3545
"G_71","G_90",0.711625
"G_71","G_91",0.53075
"G_71","G_92",0.857625
"G_71","G_93",0.12575
"G_71","G_97",0.887875
"G_71","G_98",0.569
"G_72","G_73",0.2
"G_72","G_74",0.86575
"G_72","G_75",0.769125
"G_72","G_77",0.764
"G_72","G_78",0.718125
"G_72","G_82",0.8465
"G_72","G_83",0.89675
"G_72","G_84",0.660625
"G_72","G_85",0.834875
"G_72","G_86",0.91525
"G_72","G_87",0.912125
"G_72","G_88",0.776
"G_72","G_89",0.28325
"G_72","G_90",0.66975
"G_72","G_91",0.436375
"G_72","G_92",0.836
"G_72","G_93",0.113625
"G_72","G_97",0.9145
"G_72","G_98",0.436375
"G_73","G_74",0.87425
"G_73","G_75",0.879
"G_73","G_77",0.8585
"G_73","G_78",0.80675
"G_73","G_82",0.853625
"G_73","G_83",0.851125
"G_73","G_84",0.80575
"G_73","G_85",0.86
"G_73","G_86",0.8915
"G_73","G_87",0.881875
"G_73","G_88",0.84525
"G_73","G_89",0.638125
"G_73","G_90",0.81575
"G_73","G_91",0.769875
"G_73","G_92",0.885
"G_73","G_93",0.207875
"G_73","G_97",0.8625
"G_73","G_98",0.841875
"G_74","G_75",0.196
"G_74","G_77",0.307625
"G_74","G_78",0.25525
"G_74","G_82",0.337625
"G_74","G_83",0.842625
"G_74","G_84",0.203125
"G_74","G_85",0.3255
"G_74","G_86",0.594125
"G_74","G_87",0.894375
"G_74","G_88",0.286625
"G_74","G_89",0.11925
"G_74","G_90",0.213
"G_74","G_91",0.159125
"G_74","G_92",0.387375
"G_74","G_93",0.09275
"G_74","G_97",0.827375
"G_74","G_98",0.130375
"G_75","G_77",0.60825
"G_75","G_78",0.57175
"G_75","G_82",0.72625
"G_75","G_83",0.86175
"G_75","G_84",0.467375
"G_75","G_85",0.693125
"G_75","G_86",0.882625
"G_75","G_87",0.888125
"G_75","G_88",0.59075
"G_75","G_89",0.151375
"G_75","G_90",0.464875
"G_75","G_91",0.25525
"G_75","G_92",0.708
"G_75","G_93",0.092375
"G_75","G_97",0.871875
"G_75","G_98",0.12875
"G_77","G_78",0.46375
"G_77","G_82",0.57225
"G_77","G_83",0.856875
"G_77","G_84",0.38175
"G_77","G_85",0.563625
"G_77","G_86",0.781875
"G_77","G_87",0.871125
"G_77","G_88",0.5035
"G_77","G_89",0.17125
"G_77","G_90",0.38125
"G_77","G_91",0.24975
"G_77","G_92",0.59275
"G_77","G_93",0.097
"G_77","G_97",0.879
"G_77","G_98",0.188875
"G_78","G_82",0.634875
"G_78","G_83",0.92275
"G_78","G_84",0.428875
"G_78","G_85",0.6185
"G_78","G_86",0.83625
"G_78","G_87",0.927625
"G_78","G_88",0.547375
"G_78","G_89",0.207
"G_78","G_90",0.42875
"G_78","G_91",0.278
"G_78","G_92",0.639
"G_78","G_93",0.141625
"G_78","G_97",0.937
"G_78","G_98",0.248375
"G_82","G_83",0.858625
"G_82","G_84",0.3055
"G_82","G_85",0.4915
"G_82","G_86",0.77325
"G_82","G_87",0.903875
"G_82","G_88",0.402625
"G_82","G_89",0.127875
"G_82","G_90",0.30875
"G_82","G_91",0.185875
"G_82","G_92",0.534625
"G_82","G_93",0.078875
"G_82","G_97",0.872875
"G_82","G_98",0.139
"G_83","G_84",0.102
"G_83","G_85",0.148
"G_83","G_86",0.182875
"G_83","G_87",0.606125
"G_83","G_88",0.1525
"G_83","G_89",0.109625
"G_83","G_90",0.130375
"G_83","G_91",0.137625
"G_83","G_92",0.174375
"G_83","G_93",0.087625
"G_83","G_97",0.42975
"G_83","G_98",0.131375
"G_84","G_85",0.702625
"G_84","G_86",0.877375
"G_84","G_87",0.927125
"G_84","G_88",0.623625
"G_84","G_89",0.2295
"G_84","G_90",0.512
"G_84","G_91",0.325
"G_84","G_92",0.6945
"G_84","G_93",0.134625
"G_84","G_97",0.917375
"G_84","G_98",0.300625
"G_85","G_86",0.782
"G_85","G_87",0.894625
"G_85","G_88",0.4175
"G_85","G_89",0.123125
"G_85","G_90",0.3105
"G_85","G_91",0.189875
"G_85","G_92",0.54525
"G_85","G_93",0.08125
"G_85","G_97",0.85475
"G_85","G_98",0.141875
"G_86","G_87",0.8485
"G_86","G_88",0.208625
"G_86","G_89",0.08675
"G_86","G_90",0.137625
"G_86","G_91",0.116125
"G_86","G_92",0.286125
"G_86","G_93",0.07675
"G_86","G_97",0.80975
"G_86","G_98",0.085
"G_87","G_88",0.11575
"G_87","G_89",0.094625
"G_87","G_90",0.084875
"G_87","G_91",0.113
"G_87","G_92",0.144375
"G_87","G_93",0.080375
"G_87","G_97",0.31975
"G_87","G_98",0.09925
"G_88","G_89",0.140375
"G_88","G_90",0.418375
"G_88","G_91",0.233
"G_88","G_92",0.603125
"G_88","G_93",0.075375
"G_88","G_97",0.87425
"G_88","G_98",0.202375
"G_89","G_90",0.79375
"G_89","G_91",0.650125
"G_89","G_92",0.891375
"G_89","G_93",0.167125
"G_89","G_97",0.911
"G_89","G_98",0.715375
"G_90","G_91",0.315875
"G_90","G_92",0.69475
"G_90","G_93",0.11175
"G_90","G_97",0.895
"G_90","G_98",0.289875
"G_91","G_92",0.82175
"G_91","G_93",0.114875
"G_91","G_97",0.902625
"G_91","G_98",0.518125
"G_92","G_93",0.063375
"G_92","G_97",0.8495
"G_92","G_98",0.140375
"G_93","G_97",0.9245
"G_93","G_98",0.892625
"G_97","G_98",0.10725
