"","G_1","G_2","G_3","G_4","G_5","G_6","G_7","G_8","G_9","G_10","G_11","G_12","G_13","G_14","G_15","G_16","G_17","G_18","G_19","G_20","G_21","G_22","G_23","G_24","G_25","G_26","G_27","G_28","G_29","G_30","G_31","G_32","G_33","G_34","G_35","G_36","G_37","G_38","G_39","G_40","G_41","G_42","G_43","G_44","G_45","G_46","G_47","G_48","G_49","G_50","G_51","G_52","G_53","G_54","G_56","G_57","G_58","G_59","G_60","G_61","G_62","G_63","G_64","G_65","G_66","G_67","G_68","G_69","G_70","G_71","G_72","G_73","G_74","G_75","G_76","G_77","G_78","G_79","G_80","G_81","G_82","G_83","G_84","G_85","G_86","G_87","G_88","G_89","G_90","G_91","G_92","G_93","G_94","G_95","G_96","G_97","G_98"
"G_1",0,0.367125,0.890625,0.596,0.14025,0.160625,0.09175,0.686625,0.72275,0.21925,0.557125,0.099125,0.91575,0.726875,0.010375,0.718875,0.35075,0.25475,0.054625,0.989125,0.843625,0.069875,0.012875,0.11125,0.91025,0.67825,0.663375,0.921625,0.76975,0.494125,0.85525,0.981875,0.834875,0.921875,0.4455,0.815875,0.022875,0.964125,0.647375,0.87475,0.827125,0.847875,0.935875,0.96125,0.908375,0.929625,0.86175,0.1935,0.645875,0.964125,0.60725,0.60925,0.97025,0.416875,0.231125,0.1825,0.451375,0.011875,0.705875,0.220875,0.119625,0.623,0.47825,0.31025,0.090875,0.188125,0.66275,0.11725,0.4985,0.071,0.240625,0.786625,0.371,0.230125,0.277375,0.672625,0.101125,0.080375,0.437,0.224875,0.301,0.035,0.1495,0.30425,0.08825,0.027875,0.137375,0.60825,0.17975,0.39475,0.686125,0.961125,0.57625,0.04825,0.05075,0.044125,0.31275
"G_2",0.632875,0,0.926875,0.742625,0.196375,0.2225,0.145375,0.812625,0.813625,0.314625,0.65975,0.15925,0.94475,0.814125,0.01425,0.8215,0.48625,0.400625,0.064875,0.991625,0.892375,0.09775,0.013125,0.148125,0.944875,0.799125,0.788375,0.95225,0.862625,0.626125,0.918125,0.987,0.878375,0.938375,0.5905,0.865625,0.03425,0.9705,0.755,0.93225,0.902375,0.902,0.961,0.975375,0.94325,0.96,0.914375,0.28825,0.752875,0.97275,0.736,0.749,0.975625,0.551375,0.346875,0.268,0.5905,0.017375,0.792375,0.310125,0.186625,0.739125,0.615875,0.442625,0.124375,0.267125,0.80025,0.21775,0.664375,0.09175,0.3585,0.859125,0.488375,0.360125,0.3965,0.76575,0.151,0.12,0.5685,0.33775,0.430625,0.051375,0.21875,0.438875,0.144375,0.042125,0.20225,0.715625,0.25425,0.51675,0.776375,0.967375,0.694,0.067625,0.074125,0.063875,0.46375
"G_3",0.109375,0.073125,0,0.115,0.007125,0.01775,0.002375,0.151875,0.223375,0.03025,0.23225,0.00275,0.630625,0.289875,0,0.17975,0.06725,0.02025,0.00175,0.954875,0.44375,0.0055,0,0.008,0.5335,0.201375,0.162125,0.56125,0.214375,0.101,0.472875,0.91325,0.49775,0.701875,0.0535,0.4905,0.00075,0.853375,0.17175,0.529625,0.337375,0.51275,0.671,0.807625,0.642,0.669,0.372,0.017625,0.1995,0.878125,0.116125,0.12825,0.898125,0.09425,0.014,0.009625,0.092,0.00025,0.319625,0.02875,0.003125,0.1855,0.08975,0.031375,0.0055,0.017125,0.147625,0.002375,0.06975,0.003875,0.025875,0.346375,0.081375,0.01125,0.0415,0.291125,0.0085,0.005,0.09275,0.03125,0.02975,0.0015,0.015125,0.037875,0.00325,0.001125,0.016,0.219,0.020875,0.08625,0.309,0.858,0.16225,0.002375,0.0045,0.002375,0.02025
"G_4",0.404,0.257375,0.885,0,0.062625,0.08375,0.032125,0.6175,0.66425,0.129,0.49675,0.037125,0.91575,0.682375,0.001375,0.66225,0.247625,0.135125,0.02,0.990125,0.81625,0.028125,0.0035,0.055625,0.915125,0.6125,0.591625,0.930125,0.733375,0.3965,0.847875,0.987,0.809125,0.91575,0.323375,0.782,0.007125,0.96525,0.567375,0.8695,0.815,0.829875,0.944375,0.967875,0.913125,0.93925,0.85125,0.09875,0.576125,0.956375,0.512125,0.504625,0.9675,0.304375,0.121875,0.08375,0.352375,0.0025,0.652125,0.1355,0.038,0.55525,0.364375,0.188,0.035,0.097875,0.57625,0.034,0.364875,0.0295,0.136125,0.75125,0.2845,0.10425,0.17425,0.61975,0.050125,0.03975,0.3355,0.137,0.189,0.01,0.08225,0.1975,0.034,0.011125,0.071375,0.535375,0.100125,0.303125,0.633375,0.953375,0.49475,0.015875,0.019625,0.0175,0.169
"G_5",0.85975,0.803625,0.992875,0.937375,0,0.480875,0.409875,0.9735,0.95775,0.6355,0.8495,0.45025,0.996375,0.947875,0.016375,0.971375,0.792375,0.76575,0.138375,0.9995,0.979125,0.1975,0.024625,0.34175,0.9955,0.961,0.961875,0.997,0.9855,0.857125,0.989125,0.999875,0.96675,0.991,0.845125,0.960125,0.06,0.997625,0.93725,0.99375,0.987875,0.979625,0.998125,0.999125,0.992625,0.997,0.99425,0.604375,0.919125,0.99625,0.938375,0.951875,0.9965,0.892625,0.74075,0.634875,0.842875,0.02925,0.942125,0.58375,0.522375,0.91175,0.865125,0.8445,0.29975,0.598,0.974625,0.57925,0.930125,0.20275,0.678375,0.973125,0.757125,0.74325,0.70725,0.931,0.334125,0.27025,0.833375,0.639,0.740125,0.105125,0.465625,0.753875,0.354,0.083125,0.419875,0.896875,0.51075,0.782375,0.927375,0.996,0.88575,0.154875,0.162625,0.13225,0.842625
"G_6",0.839375,0.7775,0.98225,0.91625,0.519125,0,0.443375,0.94625,0.934875,0.622625,0.834,0.467,0.98625,0.92525,0.05875,0.946125,0.76325,0.73525,0.188,0.99875,0.962375,0.2615,0.04425,0.383125,0.989375,0.938875,0.930625,0.99125,0.964125,0.84325,0.975125,0.998875,0.951,0.98375,0.822125,0.94675,0.099125,0.99175,0.915625,0.98275,0.976,0.966,0.9935,0.9945,0.983375,0.990375,0.978875,0.597875,0.9015,0.9905,0.91675,0.92925,0.99475,0.84525,0.698375,0.61175,0.8255,0.052625,0.921875,0.586625,0.535875,0.89775,0.836,0.787125,0.35225,0.588125,0.943375,0.569625,0.89275,0.24975,0.663375,0.95425,0.74275,0.711,0.697625,0.911625,0.365,0.316125,0.81425,0.63475,0.721,0.14675,0.48025,0.724,0.391,0.127375,0.445,0.8775,0.527125,0.77425,0.915,0.989625,0.869375,0.212125,0.214125,0.175125,0.79475
"G_7",0.90825,0.854625,0.997625,0.967875,0.590125,0.556625,0,0.98975,0.978625,0.697875,0.892875,0.547375,0.998125,0.969125,0.06125,0.98675,0.849625,0.851625,0.208,1,0.989875,0.284875,0.05325,0.422125,0.998875,0.975125,0.979875,0.99925,0.99275,0.91,0.994125,0.999875,0.986125,0.996625,0.906875,0.97475,0.116875,0.998125,0.9635,0.9965,0.995625,0.989125,0.998875,0.99975,0.9965,0.999,0.997625,0.686125,0.957125,0.99775,0.968375,0.97275,0.998625,0.93275,0.8215,0.729,0.89325,0.06625,0.965625,0.657875,0.63125,0.948,0.921625,0.902375,0.39325,0.675625,0.988875,0.691375,0.963625,0.27875,0.75525,0.989125,0.81325,0.835125,0.773,0.956,0.41075,0.345375,0.886,0.71075,0.815375,0.15625,0.55,0.82375,0.438875,0.1375,0.49475,0.93825,0.5875,0.841875,0.956125,0.997,0.934375,0.22175,0.22625,0.189375,0.9105
"G_8",0.313375,0.187375,0.848125,0.3825,0.0265,0.05375,0.01025,0,0.586,0.078,0.422375,0.014,0.89925,0.612,0,0.562875,0.174375,0.065125,0.0095,0.9875,0.759125,0.014375,0.0015,0.027125,0.891125,0.521,0.484375,0.905375,0.65625,0.299,0.8125,0.983,0.7595,0.885,0.233625,0.72675,0.003625,0.95025,0.46975,0.839375,0.762625,0.786625,0.929375,0.952375,0.8805,0.92275,0.81475,0.058375,0.486125,0.949375,0.39125,0.3895,0.96275,0.214125,0.056875,0.03625,0.264,0.001375,0.579375,0.088125,0.012625,0.469875,0.26875,0.11225,0.0155,0.0495,0.452875,0.011375,0.2365,0.014125,0.0835,0.68675,0.20725,0.04325,0.118,0.55025,0.02625,0.019625,0.25425,0.0855,0.11425,0.005125,0.047625,0.1175,0.014375,0.00325,0.045125,0.457375,0.06575,0.231,0.56625,0.937125,0.401,0.0085,0.009875,0.0095,0.077875
"G_9",0.27725,0.186375,0.776625,0.33575,0.04225,0.065125,0.021375,0.414,0,0.094,0.39,0.023625,0.8405,0.543,0.001125,0.4775,0.169,0.088625,0.014625,0.984125,0.704625,0.02075,0.00275,0.036875,0.806,0.449125,0.411625,0.824125,0.54625,0.269625,0.719875,0.969,0.715375,0.856375,0.204875,0.68825,0.00625,0.941,0.4105,0.759875,0.640875,0.724625,0.861625,0.924125,0.83075,0.86625,0.698375,0.066,0.424,0.9385,0.34025,0.3435,0.955,0.224625,0.08,0.05575,0.24175,0.002125,0.532,0.092625,0.028125,0.40275,0.249,0.137,0.02425,0.0685,0.39325,0.023,0.2405,0.0195,0.094625,0.6065,0.19425,0.068625,0.123375,0.4965,0.033625,0.02525,0.226875,0.092375,0.117375,0.009,0.057,0.122,0.0215,0.007125,0.052,0.409375,0.072375,0.2145,0.515375,0.929,0.362,0.0125,0.01375,0.01275,0.104625
"G_10",0.78075,0.685375,0.96975,0.871,0.3645,0.377375,0.302125,0.922,0.906,0,0.779875,0.325875,0.97825,0.894,0.03325,0.92075,0.669,0.611625,0.130625,0.997625,0.945125,0.179125,0.031625,0.2665,0.9815,0.9085,0.897875,0.984375,0.9435,0.78075,0.965875,0.996125,0.935375,0.9735,0.74775,0.928375,0.06,0.988875,0.872625,0.971,0.96125,0.95225,0.988125,0.991375,0.977125,0.983375,0.96975,0.473375,0.859375,0.9875,0.86475,0.885125,0.989375,0.751,0.57375,0.467875,0.744125,0.0345,0.893875,0.479625,0.37975,0.858125,0.77075,0.665375,0.237625,0.45425,0.918,0.41725,0.837,0.17275,0.54425,0.936625,0.654,0.58475,0.584375,0.87725,0.264875,0.21525,0.730625,0.512,0.62175,0.0955,0.372375,0.6295,0.270125,0.08075,0.3365,0.83425,0.41075,0.68125,0.87,0.98725,0.816375,0.1315,0.139375,0.121625,0.6985
"G_11",0.442875,0.34025,0.76775,0.50325,0.1505,0.166,0.107125,0.577625,0.61,0.220125,0,0.11775,0.8145,0.62675,0.0115,0.597375,0.33575,0.259625,0.05475,0.960375,0.72375,0.078,0.013,0.109375,0.78925,0.58175,0.56275,0.803875,0.64625,0.4325,0.758,0.92575,0.733375,0.837625,0.3905,0.72125,0.027875,0.90525,0.54325,0.776375,0.700375,0.749875,0.8355,0.88475,0.813,0.834375,0.723625,0.20075,0.556625,0.928375,0.507,0.517,0.936,0.383125,0.23175,0.192625,0.4055,0.014875,0.619125,0.2195,0.1395,0.538375,0.4195,0.30175,0.103375,0.194375,0.562375,0.15025,0.44075,0.07325,0.23625,0.667875,0.345875,0.235125,0.266125,0.592,0.11,0.091375,0.394875,0.231375,0.2845,0.042875,0.15975,0.296625,0.1025,0.034375,0.14775,0.534375,0.177375,0.362125,0.604875,0.9185,0.5005,0.053625,0.05875,0.0485,0.30125
"G_12",0.900875,0.84075,0.99725,0.962875,0.54975,0.533,0.452625,0.986,0.976375,0.674125,0.88225,0,0.997625,0.968375,0.04775,0.980375,0.826875,0.825875,0.195,0.999875,0.987625,0.264375,0.050375,0.394,0.9995,0.9745,0.975625,0.999,0.991875,0.90525,0.995375,0.99975,0.982875,0.996125,0.892875,0.97625,0.101875,0.998125,0.959875,0.9965,0.99525,0.988125,0.999,0.999125,0.996125,0.999125,0.997125,0.6575,0.95175,0.9975,0.96525,0.97275,0.997875,0.9185,0.789625,0.689375,0.881625,0.05825,0.957375,0.630375,0.585375,0.946125,0.9085,0.8785,0.367125,0.64575,0.984375,0.645875,0.954625,0.261,0.736,0.98725,0.80075,0.8085,0.755625,0.949125,0.387125,0.315,0.869375,0.6905,0.798375,0.148875,0.5175,0.80175,0.405,0.130875,0.473375,0.92875,0.556125,0.822125,0.954625,0.9965,0.92775,0.200875,0.20875,0.179625,0.895625
"G_13",0.08425,0.05525,0.369375,0.08425,0.003625,0.01375,0.001875,0.10075,0.1595,0.02175,0.1855,0.002375,0,0.212375,0,0.122125,0.04875,0.014125,0.00175,0.93025,0.34,0.003,0.000625,0.006,0.388625,0.153125,0.111625,0.419875,0.137875,0.073,0.369875,0.861625,0.411,0.617375,0.0375,0.416875,0.000375,0.8,0.119625,0.432625,0.2475,0.419375,0.541875,0.702125,0.531375,0.53975,0.2455,0.014,0.136875,0.849875,0.07675,0.093,0.875375,0.070375,0.012,0.0055,0.06775,0.000375,0.25175,0.02,0.001625,0.133625,0.060625,0.02325,0.002125,0.010875,0.11,0.001125,0.053,0.003125,0.020625,0.255125,0.057625,0.0075,0.028,0.23475,0.007125,0.003375,0.071,0.022125,0.019125,0.001125,0.01075,0.024625,0.00275,0.001125,0.009875,0.168125,0.017,0.06175,0.241375,0.81975,0.125,0.001125,0.002,0.00175,0.012625
"G_14",0.273125,0.185875,0.710125,0.317625,0.052125,0.07475,0.030875,0.388,0.457,0.106,0.37325,0.031625,0.787625,0,0.0015,0.43575,0.175375,0.09675,0.019875,0.960125,0.645625,0.028875,0.0035,0.046125,0.73475,0.415,0.3865,0.750875,0.493625,0.256375,0.66625,0.940625,0.67375,0.812,0.205,0.654125,0.008875,0.9015,0.38275,0.70225,0.58575,0.68075,0.811875,0.88275,0.781375,0.814,0.635,0.075625,0.39825,0.917125,0.3265,0.32625,0.93175,0.22875,0.087,0.0755,0.235375,0.00425,0.49825,0.099,0.04125,0.38,0.233875,0.144875,0.03475,0.07975,0.3765,0.03775,0.235625,0.026375,0.100375,0.567875,0.197,0.0795,0.128,0.466125,0.043,0.036625,0.226,0.10675,0.128125,0.0135,0.063625,0.136625,0.02925,0.009875,0.060875,0.392625,0.074,0.206875,0.48475,0.906625,0.342625,0.01775,0.01925,0.018125,0.11925
"G_15",0.989625,0.98575,1,0.998625,0.983625,0.94125,0.93875,1,0.998875,0.96675,0.9885,0.95225,1,0.9985,0,0.9995,0.981625,0.989125,0.705875,1,0.999375,0.863375,0.250375,0.92875,1,0.99875,0.999375,1,0.999875,0.98925,1,1,0.99825,0.999875,0.991625,0.998625,0.47075,0.999875,0.998375,0.999875,0.99975,0.99975,1,1,0.99975,1,1,0.962,0.996875,1,0.998875,0.99975,1,0.99825,0.98725,0.9865,0.9885,0.30175,0.996,0.949,0.97,0.99625,0.9925,0.996875,0.910375,0.97775,0.99975,0.9775,0.99875,0.801625,0.964875,0.999375,0.978625,0.989125,0.968625,0.996625,0.851,0.841125,0.986875,0.960125,0.98175,0.56675,0.910375,0.984625,0.90025,0.560625,0.885375,0.992875,0.921625,0.980125,0.995375,0.999875,0.991625,0.732875,0.73825,0.62675,0.996125
"G_16",0.281125,0.1785,0.82025,0.33775,0.028625,0.053875,0.01325,0.437125,0.5225,0.07925,0.402625,0.019625,0.877875,0.56425,5e-04,0,0.166125,0.069625,0.010375,0.98625,0.727625,0.018,0.000875,0.031375,0.85275,0.468375,0.418125,0.864125,0.577875,0.27,0.768375,0.97675,0.73225,0.8695,0.20725,0.706125,0.005375,0.940875,0.423625,0.798125,0.694,0.749625,0.909625,0.9435,0.8625,0.89825,0.754125,0.05925,0.444125,0.9425,0.3435,0.33575,0.962375,0.210375,0.059125,0.046,0.238625,0.00125,0.5415,0.081625,0.017375,0.4185,0.24,0.114625,0.016375,0.052375,0.4,0.014125,0.223125,0.016125,0.076125,0.638875,0.1905,0.049875,0.109875,0.504125,0.02875,0.019,0.229,0.0835,0.1025,0.006375,0.04875,0.11275,0.017125,0.004,0.04525,0.41875,0.058,0.21075,0.52675,0.934125,0.37375,0.009125,0.010625,0.0085,0.084375
"G_17",0.64925,0.51375,0.93275,0.752375,0.207625,0.23675,0.150375,0.825625,0.831,0.331,0.66425,0.173125,0.95125,0.824625,0.018375,0.833875,0,0.411625,0.07275,0.990875,0.897875,0.104375,0.015125,0.153875,0.949875,0.812,0.80075,0.956625,0.87325,0.646125,0.925875,0.988125,0.88475,0.947875,0.60325,0.868625,0.032125,0.97375,0.77025,0.939875,0.9055,0.905625,0.965125,0.975125,0.945375,0.965625,0.91925,0.295625,0.76675,0.97075,0.751625,0.765125,0.977125,0.567,0.35975,0.278375,0.603625,0.020125,0.79875,0.325375,0.206875,0.75425,0.6315,0.4545,0.13375,0.2825,0.81875,0.224625,0.67875,0.101625,0.370125,0.872875,0.496875,0.381375,0.411625,0.785375,0.157875,0.119125,0.581625,0.349625,0.437375,0.05125,0.235,0.4545,0.156,0.0395,0.20525,0.727875,0.269375,0.53725,0.784875,0.970875,0.70275,0.07075,0.073625,0.06725,0.484625
"G_18",0.74525,0.599375,0.97975,0.864875,0.23425,0.26475,0.148375,0.934875,0.911375,0.388375,0.740375,0.174125,0.985875,0.90325,0.010875,0.930375,0.588375,0,0.083875,0.9985,0.95325,0.112125,0.015375,0.169375,0.9885,0.910875,0.909625,0.991375,0.956125,0.745875,0.973375,0.998625,0.94225,0.97975,0.7235,0.93075,0.04,0.99325,0.868,0.97875,0.974875,0.95675,0.992375,0.994375,0.98175,0.991375,0.98075,0.346125,0.861375,0.9915,0.864375,0.886,0.992875,0.664625,0.430125,0.306625,0.698375,0.021375,0.875625,0.37875,0.22025,0.85275,0.7385,0.544875,0.154625,0.315125,0.926125,0.246375,0.812625,0.11425,0.433875,0.939,0.579125,0.455625,0.491375,0.858125,0.185,0.14125,0.67275,0.407875,0.527,0.05475,0.27325,0.537,0.163,0.04675,0.241125,0.80825,0.307,0.612,0.864875,0.990125,0.790625,0.07775,0.08975,0.0725,0.607625
"G_19",0.945375,0.935125,0.99825,0.98,0.861625,0.812,0.792,0.9905,0.985375,0.869375,0.94525,0.805,0.99825,0.980125,0.294125,0.989625,0.92725,0.916125,0,0.99975,0.993,0.637625,0.151125,0.756625,0.99875,0.985875,0.986125,0.999,0.994375,0.946625,0.996625,0.99975,0.98775,0.996125,0.94225,0.98525,0.30775,0.99875,0.974875,0.99725,0.996875,0.992625,0.999,0.9995,0.997125,0.998625,0.99725,0.8565,0.969375,0.997875,0.97975,0.985375,0.999375,0.966625,0.90775,0.89925,0.943,0.181875,0.980625,0.838625,0.843625,0.969875,0.95175,0.960375,0.730875,0.88025,0.9905,0.865875,0.976125,0.59825,0.872625,0.990625,0.907875,0.90775,0.89325,0.9785,0.681,0.661,0.938,0.866625,0.904625,0.3885,0.772875,0.913125,0.730875,0.372625,0.7455,0.96025,0.790125,0.919125,0.975625,0.99775,0.961125,0.530875,0.53575,0.4465,0.951
"G_20",0.010875,0.008375,0.045125,0.009875,5e-04,0.00125,0,0.0125,0.015875,0.002375,0.039625,0.000125,0.06975,0.039875,0,0.01375,0.009125,0.0015,0.00025,0,0.055375,0.000375,0,0.001,0.051125,0.027625,0.014125,0.0705,0.014625,0.010625,0.093875,0.2695,0.086,0.157,0.00375,0.107,0,0.301125,0.01225,0.103625,0.036625,0.0945,0.11975,0.163625,0.11075,0.101875,0.026125,0.000875,0.022125,0.509875,0.0065,0.010875,0.51675,0.008125,0.001,0.000875,0.010125,0,0.0505,0.00325,0.000125,0.022125,0.00775,0.0015,5e-04,0.00075,0.009625,0,0.005875,0.000375,0.0025,0.044,0.009125,0.001,0.004,0.0515,0.00025,0.000875,0.012,0.002125,0.00225,0.000125,0.00175,0.001875,5e-04,0,0.002375,0.03225,0.00175,0.00975,0.05725,0.45525,0.022,0.000375,0.000375,0,0.001125
"G_21",0.156375,0.107625,0.55625,0.18375,0.020875,0.037625,0.010125,0.240875,0.295375,0.054875,0.27625,0.012375,0.66,0.354375,0.000625,0.272375,0.102125,0.04675,0.007,0.944625,0,0.01375,0.00125,0.019625,0.5785,0.278125,0.241625,0.6075,0.310125,0.149875,0.5175,0.89875,0.541625,0.723,0.099,0.5335,0.0045,0.859375,0.243125,0.577125,0.425375,0.546875,0.687875,0.803625,0.66025,0.689875,0.455125,0.0385,0.259,0.888625,0.185625,0.20025,0.905625,0.14325,0.045875,0.0325,0.13925,0.0015,0.378125,0.05525,0.013,0.242,0.142375,0.077375,0.014,0.038625,0.229,0.013125,0.127875,0.0125,0.0525,0.41275,0.126875,0.037,0.064,0.336125,0.0175,0.016875,0.136125,0.05275,0.065875,0.005875,0.030875,0.063875,0.011,0.00375,0.028,0.272,0.037625,0.125625,0.35875,0.872625,0.225875,0.006625,0.008125,0.007375,0.05375
"G_22",0.930125,0.90225,0.9945,0.971875,0.8025,0.7385,0.715125,0.985625,0.97925,0.820875,0.922,0.735625,0.997,0.971125,0.136625,0.982,0.895625,0.887875,0.362375,0.999625,0.98625,0,0.085875,0.666625,0.997375,0.97575,0.978375,0.998125,0.99025,0.925875,0.993875,0.9995,0.9835,0.99375,0.921125,0.97675,0.192625,0.998,0.96575,0.99475,0.993875,0.9885,0.9975,0.998375,0.993375,0.997375,0.994625,0.806375,0.959875,0.997125,0.96925,0.975375,0.9975,0.95175,0.88225,0.860625,0.914625,0.108625,0.9695,0.776625,0.78525,0.953375,0.927625,0.939125,0.618625,0.82025,0.984625,0.80975,0.960875,0.464125,0.83,0.98625,0.881625,0.875,0.853625,0.963875,0.584,0.540875,0.916125,0.82075,0.871375,0.273625,0.702875,0.88075,0.636,0.25,0.65175,0.948375,0.7225,0.88925,0.9635,0.996375,0.9365,0.3965,0.410625,0.322625,0.923125
"G_23",0.987125,0.986875,1,0.9965,0.975375,0.95575,0.94675,0.9985,0.99725,0.968375,0.987,0.949625,0.999375,0.9965,0.749625,0.999125,0.984875,0.984625,0.848875,1,0.99875,0.914125,0,0.947625,1,0.996375,0.998625,0.999875,0.999375,0.990125,0.999625,1,0.99825,0.99975,0.989,0.99725,0.706875,1,0.996125,0.99925,0.999625,0.999625,1,0.999875,0.9995,0.999875,0.99975,0.963375,0.99425,0.999625,0.996875,0.998,0.999875,0.9965,0.98375,0.98275,0.98775,0.537125,0.9955,0.96075,0.9665,0.995125,0.989875,0.994125,0.93375,0.9715,0.999375,0.973125,0.99575,0.88425,0.967875,0.999,0.97925,0.9815,0.974875,0.99475,0.90425,0.907875,0.98625,0.968125,0.9795,0.744375,0.934875,0.983,0.92275,0.754,0.923375,0.991875,0.9415,0.98025,0.9955,0.99975,0.991625,0.8445,0.844875,0.779875,0.9925
