"","G_1","G_2","G_3","G_4","G_5","G_6","G_7","G_8","G_9","G_10","G_11","G_12","G_13","G_14","G_15","G_16","G_17","G_18","G_19","G_20","G_21","G_22","G_23","G_24","G_25","G_26","G_27","G_28","G_29","G_30","G_31","G_32","G_33","G_34","G_35","G_36","G_37","G_38","G_39","G_40","G_41","G_42","G_43","G_44","G_45","G_46","G_47","G_48","G_49","G_50","G_51","G_52","G_53","G_54","G_56","G_57","G_58","G_59","G_60","G_61","G_62","G_63","G_64","G_65","G_66","G_67","G_68","G_69","G_70","G_71","G_72","G_73","G_74","G_75","G_76","G_77","G_78","G_79","G_80","G_81","G_82","G_83","G_84","G_85","G_86","G_87","G_88","G_89","G_90","G_91","G_92","G_93","G_94","G_95","G_96","G_97","G_98"
"G_74",0.629,0.511625,0.918625,0.7155,0.242875,0.25725,0.18675,0.79275,0.80575,0.346,0.654125,0.19925,0.942375,0.803,0.021375,0.8095,0.503125,0.420875,0.092125,0.990875,0.873125,0.118375,0.02075,0.183375,0.93925,0.77975,0.77225,0.9395,0.845625,0.626875,0.905125,0.98325,0.877375,0.93775,0.58375,0.8665,0.044375,0.9725,0.74475,0.918625,0.882875,0.891,0.954625,0.96925,0.93275,0.950375,0.89625,0.322625,0.7395,0.975,0.722625,0.730625,0.97975,0.566375,0.38425,0.305875,0.59325,0.02375,0.78725,0.33775,0.2415,0.72575,0.616375,0.475,0.164375,0.304125,0.778,0.25325,0.653625,0.114625,0.3795,0.852,0,0.3925,0.424625,0.76225,0.17975,0.145125,0.572,0.363625,0.443875,0.0615,0.251875,0.45375,0.17675,0.05,0.235125,0.708,0.290625,0.530625,0.7685,0.96675,0.683625,0.08775,0.09225,0.075125,0.4795
"G_75",0.769875,0.639875,0.98875,0.89575,0.25675,0.289,0.164875,0.95675,0.931375,0.41525,0.764875,0.1915,0.9925,0.9205,0.010875,0.950125,0.618625,0.544375,0.09225,0.999,0.963,0.125,0.0185,0.188625,0.992875,0.93125,0.930375,0.996,0.9705,0.7775,0.980375,0.999625,0.95225,0.986125,0.7475,0.939375,0.043375,0.99575,0.89,0.986125,0.983375,0.968125,0.9965,0.99825,0.9855,0.994625,0.98675,0.372375,0.883,0.994375,0.892375,0.909625,0.995875,0.70375,0.46425,0.34225,0.722375,0.022375,0.899875,0.4015,0.245,0.8665,0.770125,0.5915,0.1595,0.356125,0.948625,0.273875,0.8525,0.121,0.4625,0.954875,0.6075,0,0.515625,0.876375,0.19225,0.156125,0.7065,0.43275,0.553,0.0605,0.291375,0.571125,0.182,0.052875,0.255875,0.838375,0.3365,0.642375,0.886875,0.99175,0.819875,0.086,0.091125,0.083625,0.656375
"G_76",0.722625,0.6035,0.9585,0.82575,0.29275,0.302375,0.227,0.882,0.876625,0.415625,0.733875,0.244375,0.972,0.872,0.031375,0.890125,0.588375,0.508625,0.10675,0.996,0.936,0.146375,0.025125,0.212375,0.97175,0.86775,0.861,0.975875,0.917375,0.711,0.951,0.994625,0.919,0.967625,0.691125,0.907875,0.05675,0.985125,0.84075,0.959625,0.946375,0.9395,0.9815,0.9885,0.968375,0.9785,0.953125,0.382,0.821,0.9835,0.826625,0.832,0.988125,0.661875,0.465375,0.378,0.68575,0.0295,0.85575,0.400625,0.29,0.81625,0.706625,0.554875,0.199375,0.375375,0.870375,0.312875,0.7635,0.14,0.456625,0.914125,0.575375,0.484375,0,0.83225,0.218125,0.171625,0.67025,0.432,0.5355,0.07725,0.301375,0.54125,0.21625,0.069625,0.275875,0.788875,0.34,0.621375,0.8415,0.9825,0.774,0.10825,0.109,0.09525,0.59025
"G_77",0.327375,0.23425,0.708875,0.38025,0.069,0.088375,0.044,0.44975,0.5035,0.12275,0.408,0.050875,0.76525,0.533875,0.003375,0.495875,0.214625,0.141875,0.0215,0.9485,0.663875,0.036125,0.00525,0.054625,0.7345,0.47325,0.44675,0.750125,0.532625,0.31325,0.683125,0.911125,0.671375,0.7945,0.270375,0.65575,0.013125,0.886625,0.43325,0.724,0.619625,0.68775,0.798375,0.85575,0.769875,0.793375,0.64825,0.1065,0.444375,0.9045,0.390875,0.386125,0.913,0.26175,0.12475,0.0915,0.289875,0.004875,0.527625,0.124125,0.052125,0.429625,0.29525,0.176375,0.040375,0.09775,0.437875,0.055125,0.304,0.035125,0.13025,0.587875,0.23775,0.123625,0.16775,0,0.052,0.037375,0.275375,0.130875,0.172625,0.013875,0.081,0.1765,0.04075,0.014375,0.074,0.434875,0.097625,0.251625,0.51,0.889125,0.3935,0.022875,0.023875,0.019375,0.170875
"G_78",0.898875,0.849,0.9915,0.949875,0.665875,0.635,0.58925,0.97375,0.966375,0.735125,0.89,0.612875,0.992875,0.957,0.149,0.97125,0.842125,0.815,0.319,0.99975,0.9825,0.416,0.09575,0.54075,0.995,0.963625,0.963375,0.99625,0.982875,0.892625,0.9885,0.999375,0.97525,0.99275,0.893125,0.973625,0.1865,0.99825,0.948875,0.993125,0.9895,0.9845,0.99575,0.998,0.991375,0.9965,0.989125,0.71425,0.940625,0.9955,0.95425,0.955625,0.99675,0.896625,0.795125,0.74025,0.8875,0.11425,0.957,0.7005,0.67375,0.942625,0.897875,0.866625,0.51375,0.714125,0.96975,0.703,0.933375,0.39125,0.758875,0.977,0.82025,0.80775,0.781875,0.948,0,0.452125,0.8775,0.74,0.814625,0.2435,0.607,0.818125,0.53675,0.222,0.570875,0.92675,0.637125,0.839,0.94475,0.996625,0.916625,0.33925,0.33775,0.280625,0.87475
"G_79",0.919625,0.88,0.995,0.96025,0.72975,0.683875,0.654625,0.980375,0.97475,0.78475,0.908625,0.685,0.996625,0.963375,0.158875,0.981,0.880875,0.85875,0.339,0.999125,0.983125,0.459125,0.092125,0.59875,0.99575,0.97,0.970875,0.997375,0.988375,0.90825,0.99175,0.9995,0.981375,0.99275,0.907875,0.97525,0.19675,0.997375,0.96025,0.993625,0.99125,0.9875,0.996875,0.998375,0.992,0.9965,0.993,0.771,0.952375,0.997,0.9605,0.970625,0.998,0.936125,0.8445,0.809125,0.912875,0.117125,0.96475,0.74375,0.734375,0.954875,0.918375,0.909875,0.56375,0.775,0.97825,0.76825,0.955,0.429125,0.80675,0.982125,0.854875,0.843875,0.828375,0.962625,0.547875,0,0.90875,0.792875,0.846875,0.26775,0.657375,0.856,0.588125,0.23375,0.621125,0.93975,0.685,0.86775,0.9575,0.995875,0.932,0.369375,0.37175,0.30225,0.908625
"G_80",0.563,0.4315,0.90725,0.6645,0.166625,0.18575,0.114,0.74575,0.773125,0.269375,0.605125,0.130625,0.929,0.774,0.013125,0.771,0.418375,0.32725,0.062,0.988,0.863875,0.083875,0.01375,0.12475,0.928,0.74325,0.725875,0.932875,0.81375,0.550375,0.890875,0.98325,0.862,0.934375,0.51875,0.83975,0.030125,0.96625,0.70475,0.90125,0.86275,0.867,0.94325,0.964875,0.92475,0.9445,0.88675,0.231875,0.703125,0.9675,0.674625,0.676625,0.97525,0.47375,0.28375,0.214125,0.525,0.017375,0.745125,0.2665,0.15075,0.681625,0.54525,0.368375,0.106375,0.221125,0.723625,0.15925,0.57725,0.080875,0.28725,0.82275,0.428,0.2935,0.32975,0.724625,0.1225,0.09125,0,0.27275,0.3635,0.043625,0.184875,0.369625,0.11075,0.039125,0.17,0.655875,0.21075,0.455375,0.742125,0.96075,0.63525,0.0535,0.06425,0.05525,0.384
"G_81",0.775125,0.66225,0.96875,0.863,0.361,0.36525,0.28925,0.9145,0.907625,0.488,0.768625,0.3095,0.977875,0.89325,0.039875,0.9165,0.650375,0.592125,0.133375,0.997875,0.94725,0.17925,0.031875,0.267,0.980375,0.892875,0.892875,0.980625,0.940875,0.764875,0.961875,0.99625,0.938125,0.975375,0.75075,0.922625,0.071125,0.99025,0.872,0.968625,0.957375,0.956375,0.985625,0.990375,0.974625,0.983625,0.962875,0.453625,0.856625,0.98925,0.864875,0.872125,0.99125,0.725,0.542125,0.454,0.743125,0.039125,0.8845,0.463375,0.371375,0.848625,0.7585,0.63775,0.238375,0.4385,0.904875,0.398625,0.8135,0.175,0.5265,0.92925,0.636375,0.56725,0.568,0.869125,0.26,0.207125,0.72725,0,0.59725,0.094125,0.3615,0.611625,0.26525,0.082625,0.33225,0.8215,0.39725,0.672625,0.87075,0.985625,0.81725,0.130125,0.137,0.116375,0.671375
"G_82",0.699,0.569375,0.97025,0.811,0.259875,0.279,0.184625,0.88575,0.882625,0.37825,0.7155,0.201625,0.980875,0.871875,0.01825,0.8975,0.562625,0.473,0.095375,0.99775,0.934125,0.128625,0.0205,0.19575,0.979875,0.857125,0.8615,0.981,0.92375,0.700125,0.956375,0.9965,0.928125,0.975375,0.671375,0.914,0.04575,0.990375,0.829375,0.962,0.945375,0.939375,0.985125,0.991375,0.96925,0.980375,0.958375,0.3445,0.81875,0.987375,0.816375,0.822125,0.991375,0.62675,0.425,0.333,0.659375,0.024,0.854125,0.3685,0.248875,0.807125,0.694375,0.533875,0.17025,0.3385,0.871125,0.27025,0.744625,0.1255,0.426375,0.91675,0.556125,0.447,0.4645,0.827375,0.185375,0.153125,0.6365,0.40275,0,0.063375,0.268375,0.506,0.178,0.05325,0.242625,0.783625,0.306875,0.58575,0.836,0.984125,0.754875,0.091875,0.09575,0.078625,0.553875
"G_83",0.965,0.948625,0.9985,0.99,0.894875,0.85325,0.84375,0.994875,0.991,0.9045,0.957125,0.851125,0.998875,0.9865,0.43325,0.993625,0.94875,0.94525,0.6115,0.999875,0.994125,0.726375,0.255625,0.81725,0.999125,0.98925,0.991375,0.999625,0.996375,0.96025,0.997875,1,0.992875,0.99825,0.96275,0.989875,0.427875,0.999625,0.986,0.998,0.9985,0.995125,0.99925,0.999625,0.99825,0.999375,0.998375,0.8955,0.982,0.99925,0.988625,0.991125,0.99925,0.976375,0.9355,0.928375,0.958125,0.29475,0.987375,0.881875,0.886125,0.980375,0.965125,0.968625,0.798625,0.908,0.995125,0.90225,0.98525,0.687375,0.910125,0.994625,0.9385,0.9395,0.92275,0.986125,0.7565,0.73225,0.956375,0.905875,0.936625,0,0.824,0.940125,0.799,0.4885,0.80075,0.975875,0.84025,0.944125,0.984875,0.999,0.972,0.629,0.638875,0.54925,0.966125
"G_84",0.8505,0.78125,0.984875,0.91775,0.534375,0.51975,0.45,0.952375,0.943,0.627625,0.84025,0.4825,0.98925,0.936375,0.089625,0.95125,0.765,0.72675,0.227125,0.99825,0.969125,0.297125,0.065125,0.41625,0.989375,0.937,0.937125,0.98925,0.965875,0.846875,0.977125,0.998375,0.960875,0.9865,0.841,0.95625,0.125,0.994125,0.9215,0.984875,0.974625,0.968625,0.991,0.994125,0.987,0.98975,0.98125,0.6045,0.908,0.991625,0.92125,0.92725,0.996875,0.8355,0.69825,0.620375,0.8285,0.07625,0.92725,0.594375,0.543,0.9065,0.84825,0.7745,0.38275,0.602,0.94725,0.578625,0.897125,0.28975,0.66725,0.96075,0.748125,0.708625,0.698625,0.919,0.393,0.342625,0.815125,0.6385,0.731625,0.176,0,0.742,0.410625,0.1565,0.458375,0.8885,0.537125,0.778,0.919375,0.99125,0.8725,0.236875,0.241375,0.20025,0.79875
"G_85",0.69575,0.561125,0.962125,0.8025,0.246125,0.276,0.17625,0.8825,0.878,0.3705,0.703375,0.19825,0.975375,0.863375,0.015375,0.88725,0.5455,0.463,0.086875,0.998125,0.936125,0.11925,0.017,0.182125,0.97325,0.85725,0.85125,0.97975,0.91825,0.693375,0.947125,0.99625,0.922,0.9695,0.66675,0.91125,0.04175,0.989375,0.82275,0.95975,0.942875,0.932,0.982,0.9895,0.968,0.980875,0.956875,0.33525,0.809875,0.986,0.8045,0.816375,0.98925,0.622,0.4065,0.324375,0.655125,0.02175,0.84575,0.359125,0.232375,0.79775,0.682625,0.51175,0.1595,0.32775,0.85825,0.25925,0.73725,0.11625,0.407875,0.908875,0.54625,0.428875,0.45875,0.8235,0.181875,0.144,0.630375,0.388375,0.494,0.059875,0.258,0,0.16625,0.0475,0.23325,0.778375,0.30175,0.584375,0.830375,0.984375,0.7485,0.07875,0.092875,0.072625,0.54025
"G_86",0.91175,0.855625,0.99675,0.966,0.646,0.609,0.561125,0.985625,0.9785,0.729875,0.8975,0.595,0.99725,0.97075,0.09975,0.982875,0.844,0.837,0.269125,0.9995,0.989,0.364,0.07725,0.493,0.998375,0.975375,0.97725,0.998125,0.989125,0.9045,0.9935,0.999875,0.984125,0.99575,0.9085,0.980375,0.154,0.99875,0.96175,0.99475,0.993875,0.9895,0.99825,0.999375,0.99575,0.997375,0.9955,0.707625,0.952875,0.997625,0.961375,0.97225,0.99775,0.919875,0.812,0.743375,0.89675,0.088625,0.9635,0.688125,0.656875,0.95175,0.91175,0.88125,0.470375,0.70325,0.9825,0.706,0.95075,0.347125,0.766125,0.988625,0.82325,0.818,0.78375,0.95925,0.46325,0.411875,0.88925,0.73475,0.822,0.201,0.589375,0.83375,0,0.178375,0.54525,0.93725,0.62575,0.853375,0.957125,0.997375,0.9235,0.28825,0.299375,0.238125,0.891
"G_87",0.972125,0.957875,0.998875,0.988875,0.916875,0.872625,0.8625,0.99675,0.992875,0.91925,0.965625,0.869125,0.998875,0.990125,0.439375,0.996,0.9605,0.95325,0.627375,1,0.99625,0.75,0.246,0.83725,0.99925,0.99225,0.994625,0.99975,0.996625,0.96625,0.997375,0.999875,0.9945,0.99775,0.96775,0.99325,0.432625,0.999625,0.9875,0.998625,0.998,0.9955,0.999125,0.99975,0.998,0.999375,0.999375,0.905,0.983375,0.999375,0.989875,0.992,0.999375,0.984625,0.944,0.943875,0.96875,0.286625,0.988,0.8975,0.90625,0.984375,0.96975,0.979625,0.823,0.923,0.996625,0.919375,0.986375,0.7085,0.917625,0.9955,0.95,0.947125,0.930375,0.985625,0.778,0.76625,0.960875,0.917375,0.94675,0.5115,0.8435,0.9525,0.821625,0,0.822125,0.977875,0.853375,0.950625,0.987625,0.999125,0.977625,0.64925,0.659125,0.56025,0.971375
"G_88",0.862625,0.79775,0.984,0.928625,0.580125,0.555,0.50525,0.954875,0.948,0.6635,0.85225,0.526625,0.990125,0.939125,0.114625,0.95475,0.79475,0.758875,0.2545,0.997625,0.972,0.34825,0.076625,0.463125,0.989375,0.94025,0.9415,0.992625,0.968,0.858875,0.979875,0.998375,0.96225,0.9875,0.85175,0.958625,0.152875,0.99275,0.9275,0.98575,0.9795,0.972875,0.9925,0.994875,0.985,0.9915,0.981375,0.646875,0.92025,0.994,0.92625,0.93325,0.995875,0.849375,0.73025,0.661,0.8405,0.0915,0.932125,0.628125,0.586125,0.913,0.866625,0.803375,0.42875,0.63375,0.949875,0.616125,0.90575,0.323625,0.703375,0.96175,0.764875,0.744125,0.724125,0.926,0.429125,0.378875,0.83,0.66775,0.757375,0.19925,0.541625,0.76675,0.45475,0.177875,0,0.898125,0.57125,0.795875,0.924,0.992125,0.891125,0.272875,0.28525,0.237125,0.814375
"G_89",0.39175,0.284375,0.781,0.464625,0.103125,0.1225,0.06175,0.542625,0.590625,0.16575,0.465625,0.07125,0.831875,0.607375,0.007125,0.58125,0.272125,0.19175,0.03975,0.96775,0.728,0.051625,0.008125,0.076875,0.800125,0.553125,0.529125,0.813,0.628875,0.38375,0.75225,0.94375,0.734,0.858375,0.337875,0.723375,0.018,0.918875,0.518375,0.778625,0.695625,0.751375,0.854625,0.900375,0.824375,0.850125,0.725375,0.14125,0.5275,0.94025,0.470125,0.477625,0.943125,0.32625,0.17075,0.12925,0.355875,0.008375,0.59875,0.16775,0.085125,0.504875,0.362625,0.234,0.064,0.13725,0.522125,0.089875,0.38275,0.050625,0.175625,0.671875,0.292,0.161625,0.211125,0.565125,0.07325,0.06025,0.344125,0.1785,0.216375,0.024125,0.1115,0.221625,0.06275,0.022125,0.101875,0,0.134875,0.302875,0.587375,0.930625,0.465625,0.035875,0.039375,0.03125,0.2225
"G_90",0.82025,0.74575,0.979125,0.899875,0.48925,0.472875,0.4125,0.93425,0.927625,0.58925,0.822625,0.443875,0.983,0.926,0.078375,0.942,0.730625,0.693,0.209875,0.99825,0.962375,0.2775,0.0585,0.376375,0.985625,0.922875,0.923375,0.98625,0.9535,0.819875,0.97,0.997875,0.951375,0.982625,0.807125,0.94375,0.11325,0.992375,0.8995,0.97775,0.969625,0.964375,0.9905,0.992625,0.982375,0.98775,0.97375,0.564875,0.890125,0.991,0.89625,0.90475,0.993,0.798,0.658625,0.575375,0.795375,0.06975,0.912,0.565125,0.497625,0.88225,0.81675,0.73025,0.358125,0.55075,0.926625,0.5305,0.86775,0.270625,0.620875,0.9485,0.709375,0.6635,0.66,0.902375,0.362875,0.315,0.78925,0.60275,0.693125,0.15975,0.462875,0.69825,0.37425,0.146625,0.42875,0.865125,0,0.744,0.90325,0.98975,0.853125,0.221625,0.221,0.187375,0.758625
"G_91",0.60525,0.48325,0.91375,0.696875,0.217625,0.22575,0.158125,0.769,0.7855,0.31875,0.637875,0.177875,0.93825,0.793125,0.019875,0.78925,0.46275,0.388,0.080875,0.99025,0.874375,0.11075,0.01975,0.16225,0.934125,0.76625,0.748625,0.939625,0.83225,0.598875,0.898875,0.984625,0.870125,0.93825,0.55575,0.856625,0.042125,0.972375,0.7315,0.9165,0.871,0.880125,0.95075,0.972,0.932375,0.94975,0.893125,0.28425,0.723375,0.974125,0.693125,0.703125,0.97975,0.52875,0.349,0.274125,0.56325,0.02175,0.770875,0.304625,0.20475,0.715125,0.582875,0.43275,0.14,0.278375,0.741,0.22225,0.617,0.106625,0.339625,0.8345,0.469375,0.357625,0.378625,0.748375,0.161,0.13225,0.544625,0.327375,0.41425,0.055875,0.222,0.415625,0.146625,0.049375,0.204125,0.697125,0.256,0,0.752375,0.969875,0.6625,0.084875,0.084875,0.073,0.448375
"G_92",0.313875,0.223625,0.691,0.366625,0.072625,0.085,0.043875,0.43375,0.484625,0.13,0.395125,0.045375,0.758625,0.51525,0.004625,0.47325,0.215125,0.135125,0.024375,0.94275,0.64125,0.0365,0.0045,0.055375,0.71325,0.465625,0.431875,0.728,0.522875,0.2985,0.66425,0.90725,0.65775,0.790125,0.256875,0.646125,0.010375,0.881125,0.42325,0.6965,0.595375,0.672,0.78025,0.8505,0.756625,0.77725,0.630375,0.104625,0.43175,0.904375,0.37,0.37475,0.916,0.256125,0.11975,0.08875,0.2805,0.005875,0.518125,0.123,0.058125,0.412625,0.28225,0.176625,0.04075,0.095,0.421875,0.05725,0.28125,0.031625,0.128125,0.57075,0.2315,0.113125,0.1585,0.49,0.05525,0.0425,0.257875,0.12925,0.164,0.015125,0.080625,0.169625,0.042875,0.012375,0.076,0.412625,0.09675,0.247625,0,0.893375,0.37275,0.02225,0.02775,0.020875,0.157125
"G_93",0.038875,0.032625,0.142,0.046625,0.004,0.010375,0.003,0.062875,0.071,0.01275,0.0815,0.0035,0.18025,0.093375,0.000125,0.065875,0.029125,0.009875,0.00225,0.54475,0.127375,0.003625,0.00025,0.006625,0.157,0.07725,0.061375,0.1765,0.071,0.039,0.167875,0.382375,0.1655,0.248875,0.019875,0.169625,0.000875,0.38375,0.056625,0.199875,0.11925,0.17225,0.232,0.283625,0.2125,0.208375,0.102125,0.012125,0.065625,0.552,0.041,0.04925,0.55275,0.044875,0.011125,0.007875,0.038375,0.000625,0.1185,0.014,0.0035,0.0645,0.035,0.020375,0.002875,0.010125,0.06075,0.003625,0.034875,0.003125,0.011625,0.11,0.03325,0.00825,0.0175,0.110875,0.003375,0.004125,0.03925,0.014375,0.015875,0.001,0.00875,0.015625,0.002625,0.000875,0.007875,0.069375,0.01025,0.030125,0.106625,0,0.0565,0.0015,0.00275,0.00225,0.01175
"G_94",0.42375,0.306,0.83775,0.50525,0.11425,0.130625,0.065625,0.599,0.638,0.183625,0.4995,0.07225,0.875,0.657375,0.008375,0.62625,0.29725,0.209375,0.038875,0.978,0.774125,0.0635,0.008375,0.091625,0.853,0.602375,0.579125,0.862,0.685,0.41675,0.798125,0.96675,0.789125,0.89225,0.371125,0.760625,0.017625,0.941625,0.55775,0.8255,0.74875,0.789125,0.89925,0.9355,0.865875,0.887875,0.78725,0.1635,0.574125,0.9495,0.523375,0.518625,0.963125,0.349125,0.185,0.148125,0.381,0.009375,0.638125,0.178875,0.090625,0.555625,0.405625,0.255375,0.07225,0.147875,0.5735,0.096,0.41725,0.05675,0.192,0.724375,0.316375,0.180125,0.226,0.6065,0.083375,0.068,0.36475,0.18275,0.245125,0.028,0.1275,0.2515,0.0765,0.022375,0.108875,0.534375,0.146875,0.3375,0.62725,0.9435,0,0.038625,0.03925,0.030875,0.2515
"G_95",0.95175,0.932375,0.997625,0.984125,0.845125,0.787875,0.77825,0.9915,0.9875,0.8685,0.946375,0.799125,0.998875,0.98225,0.267125,0.990875,0.92925,0.92225,0.469125,0.999625,0.993375,0.6035,0.1555,0.72725,0.998375,0.986,0.98575,0.998875,0.994375,0.948625,0.997125,0.999875,0.989375,0.996375,0.9535,0.987875,0.29525,0.998875,0.978,0.996375,0.99675,0.991625,0.99925,0.999375,0.997125,0.998625,0.997375,0.8535,0.97325,0.997,0.983625,0.985875,0.99925,0.967,0.9085,0.89575,0.94725,0.1825,0.98175,0.830125,0.839875,0.970375,0.948625,0.958375,0.699,0.863875,0.989625,0.864,0.976875,0.561375,0.8725,0.991,0.91225,0.914,0.89175,0.977125,0.66075,0.630625,0.9465,0.869875,0.908125,0.371,0.763125,0.92125,0.71175,0.35075,0.727125,0.964125,0.778375,0.915125,0.97775,0.9985,0.961375,0,0.50775,0.424125,0.951125
"G_96",0.94925,0.925875,0.9955,0.980375,0.837375,0.785875,0.77375,0.990125,0.98625,0.860625,0.94125,0.79125,0.998,0.98075,0.26175,0.989375,0.926375,0.91025,0.46425,0.999625,0.991875,0.589375,0.155125,0.72375,0.9985,0.982375,0.9845,0.998625,0.994375,0.94725,0.9945,0.999625,0.989,0.9955,0.94775,0.98625,0.284875,0.99875,0.97975,0.997125,0.99475,0.993375,0.999375,0.999,0.996125,0.998375,0.996875,0.84725,0.9725,0.997625,0.982125,0.983125,0.9985,0.9665,0.911875,0.8895,0.943625,0.18,0.98075,0.829375,0.83275,0.96925,0.95075,0.950625,0.6895,0.857625,0.990125,0.857625,0.97575,0.554375,0.876375,0.988875,0.90775,0.908875,0.891,0.976125,0.66225,0.62825,0.93575,0.863,0.90425,0.361125,0.758625,0.907125,0.700625,0.340875,0.71475,0.960625,0.779,0.915125,0.97225,0.99725,0.96075,0.49225,0,0.4155,0.948
"G_97",0.955875,0.936125,0.997625,0.9825,0.86775,0.824875,0.810625,0.9905,0.98725,0.878375,0.9515,0.820375,0.99825,0.981875,0.37325,0.9915,0.93275,0.9275,0.5535,1,0.992625,0.677375,0.220125,0.774125,0.999,0.985125,0.98825,0.9985,0.99275,0.951625,0.9955,1,0.99175,0.996625,0.9515,0.987875,0.38125,0.997875,0.98075,0.996125,0.995625,0.991875,0.9995,0.999,0.996875,0.998375,0.996625,0.8725,0.974,0.998625,0.98125,0.98575,0.998875,0.97075,0.9155,0.905,0.950125,0.252,0.98125,0.859,0.862375,0.9735,0.95875,0.957375,0.746625,0.8835,0.991375,0.876375,0.978,0.64,0.8955,0.99225,0.924875,0.916375,0.90475,0.980625,0.719375,0.69775,0.94475,0.883625,0.921375,0.45075,0.79975,0.927375,0.761875,0.43975,0.762875,0.96875,0.812625,0.927,0.979125,0.99775,0.969125,0.575875,0.5845,0,0.95575
"G_98",0.68725,0.53625,0.97975,0.831,0.157375,0.20525,0.0895,0.922125,0.895375,0.3015,0.69875,0.104375,0.987375,0.88075,0.003875,0.915625,0.515375,0.392375,0.049,0.998875,0.94625,0.076875,0.0075,0.119125,0.992125,0.89025,0.884,0.991375,0.95,0.693375,0.968875,0.9985,0.93025,0.976625,0.648625,0.91125,0.023,0.99175,0.843125,0.97775,0.969875,0.950625,0.992875,0.99575,0.9795,0.992125,0.976,0.2685,0.82725,0.988125,0.83825,0.85425,0.99525,0.589,0.32825,0.22275,0.63825,0.009,0.85325,0.3045,0.1295,0.8135,0.681,0.44775,0.092,0.242,0.90925,0.1385,0.772625,0.074375,0.349,0.935125,0.5205,0.343625,0.40975,0.829125,0.12525,0.091375,0.616,0.328625,0.446125,0.033875,0.20125,0.45975,0.109,0.028625,0.185625,0.7775,0.241375,0.551625,0.842875,0.98825,0.7485,0.048875,0.052,0.04425,0
